,_type,accumulatedVal,accumulatedVol,adLast,floorCode,highest,last,lastVol,lowest,stockId,symbol,time,tradingDate,Type,id
0,stock,126615000000.0,1859750.0,71.0,VNINDEX,73.0,71.0,51940.0,66.7,3825.0,VCB,14:46:26,2020-03-13,,
1,stock,122927000000.0,1807810.0,71.5,VNINDEX,73.0,71.5,500.0,66.7,3825.0,VCB,14:29:49,2020-03-13,,
2,stock,122891000000.0,1807310.0,71.7,VNINDEX,73.0,71.7,1250.0,66.7,3825.0,VCB,14:29:48,2020-03-13,,
3,stock,122802000000.0,1806060.0,71.6,VNINDEX,73.0,71.6,300.0,66.7,3825.0,VCB,14:29:24,2020-03-13,,
4,stock,122780000000.0,1805760.0,71.6,VNINDEX,73.0,71.6,50.0,66.7,3825.0,VCB,14:29:21,2020-03-13,,
5,stock,122777000000.0,1805710.0,71.6,VNINDEX,73.0,71.6,10.0,66.7,3825.0,VCB,14:29:20,2020-03-13,,
6,stock,122776000000.0,1805700.0,71.5,VNINDEX,73.0,71.5,360.0,66.7,3825.0,VCB,14:29:12,2020-03-13,,
7,stock,122750000000.0,1805340.0,71.5,VNINDEX,73.0,71.5,1500.0,66.7,3825.0,VCB,14:29:09,2020-03-13,,
8,stock,122643000000.0,1803840.0,71.3,VNINDEX,73.0,71.3,20.0,66.7,3825.0,VCB,14:28:46,2020-03-13,,
9,stock,122642000000.0,1803820.0,71.5,VNINDEX,73.0,71.5,100.0,66.7,3825.0,VCB,14:28:27,2020-03-13,,
10,stock,122634000000.0,1803720.0,71.2,VNINDEX,73.0,71.2,200.0,66.7,3825.0,VCB,14:28:23,2020-03-13,,
11,stock,122620000000.0,1803520.0,71.5,VNINDEX,73.0,71.5,100.0,66.7,3825.0,VCB,14:27:57,2020-03-13,,
12,stock,122613000000.0,1803420.0,71.1,VNINDEX,73.0,71.1,200.0,66.7,3825.0,VCB,14:27:20,2020-03-13,,
13,stock,122599000000.0,1803220.0,71.1,VNINDEX,73.0,71.1,420.0,66.7,3825.0,VCB,14:26:52,2020-03-13,,
14,stock,122569000000.0,1802800.0,71.0,VNINDEX,73.0,71.0,160.0,66.7,3825.0,VCB,14:26:45,2020-03-13,,
15,stock,122558000000.0,1802640.0,71.0,VNINDEX,73.0,71.0,1460.0,66.7,3825.0,VCB,14:26:16,2020-03-13,,
16,stock,122454000000.0,1801180.0,71.1,VNINDEX,73.0,71.1,2780.0,66.7,3825.0,VCB,14:26:10,2020-03-13,,
17,stock,122256000000.0,1798400.0,71.5,VNINDEX,73.0,71.5,60.0,66.7,3825.0,VCB,14:26:04,2020-03-13,,
18,stock,122252000000.0,1798340.0,71.5,VNINDEX,73.0,71.5,40.0,66.7,3825.0,VCB,14:25:40,2020-03-13,,
19,stock,122249000000.0,1798300.0,71.5,VNINDEX,73.0,71.5,500.0,66.7,3825.0,VCB,14:25:39,2020-03-13,,
20,stock,122213000000.0,1797800.0,71.6,VNINDEX,73.0,71.6,30.0,66.7,3825.0,VCB,14:25:13,2020-03-13,,
21,stock,122211000000.0,1797770.0,71.6,VNINDEX,73.0,71.6,100.0,66.7,3825.0,VCB,14:24:55,2020-03-13,,
22,stock,122204000000.0,1797670.0,71.6,VNINDEX,73.0,71.6,10.0,66.7,3825.0,VCB,14:24:40,2020-03-13,,
23,stock,122203000000.0,1797660.0,71.5,VNINDEX,73.0,71.5,200.0,66.7,3825.0,VCB,14:24:39,2020-03-13,,
24,stock,122189000000.0,1797460.0,71.5,VNINDEX,73.0,71.5,1000.0,66.7,3825.0,VCB,14:24:16,2020-03-13,,
25,stock,122118000000.0,1796460.0,71.5,VNINDEX,73.0,71.5,390.0,66.7,3825.0,VCB,14:24:05,2020-03-13,,
26,stock,122090000000.0,1796070.0,71.7,VNINDEX,73.0,71.7,500.0,66.7,3825.0,VCB,14:24:04,2020-03-13,,
27,stock,122054000000.0,1795570.0,71.5,VNINDEX,73.0,71.5,900.0,66.7,3825.0,VCB,14:24:00,2020-03-13,,
28,stock,121990000000.0,1794670.0,71.7,VNINDEX,73.0,71.7,510.0,66.7,3825.0,VCB,14:23:59,2020-03-13,,
29,stock,121953000000.0,1794160.0,71.5,VNINDEX,73.0,71.5,500.0,66.7,3825.0,VCB,14:23:48,2020-03-13,,
30,stock,121917000000.0,1793660.0,71.7,VNINDEX,73.0,71.7,10.0,66.7,3825.0,VCB,14:23:38,2020-03-13,,
31,stock,121916000000.0,1793650.0,71.7,VNINDEX,73.0,71.7,1120.0,66.7,3825.0,VCB,14:23:34,2020-03-13,,
32,stock,121836000000.0,1792530.0,71.8,VNINDEX,73.0,71.8,10.0,66.7,3825.0,VCB,14:23:30,2020-03-13,,
33,stock,121835000000.0,1792520.0,71.7,VNINDEX,73.0,71.7,5000.0,66.7,3825.0,VCB,14:23:13,2020-03-13,,
34,stock,121477000000.0,1787520.0,71.8,VNINDEX,73.0,71.8,10.0,66.7,3825.0,VCB,14:23:01,2020-03-13,,
35,stock,121476000000.0,1787510.0,71.7,VNINDEX,73.0,71.7,1000.0,66.7,3825.0,VCB,14:23:01,2020-03-13,,
36,stock,121405000000.0,1786510.0,71.7,VNINDEX,73.0,71.7,2000.0,66.7,3825.0,VCB,14:22:50,2020-03-13,,
37,stock,121261000000.0,1784510.0,71.8,VNINDEX,73.0,71.8,210.0,66.7,3825.0,VCB,14:22:41,2020-03-13,,
38,stock,121246000000.0,1784300.0,71.8,VNINDEX,73.0,71.8,2000.0,66.7,3825.0,VCB,14:22:34,2020-03-13,,
39,stock,121102000000.0,1782300.0,71.8,VNINDEX,73.0,71.8,120.0,66.7,3825.0,VCB,14:22:31,2020-03-13,,
40,stock,121094000000.0,1782180.0,71.7,VNINDEX,73.0,71.7,2000.0,66.7,3825.0,VCB,14:22:30,2020-03-13,,
41,stock,120950000000.0,1780180.0,71.8,VNINDEX,73.0,71.8,110.0,66.7,3825.0,VCB,14:22:15,2020-03-13,,
42,stock,120943000000.0,1780070.0,71.8,VNINDEX,73.0,71.8,1000.0,66.7,3825.0,VCB,14:21:54,2020-03-13,,
43,stock,120871000000.0,1779070.0,71.9,VNINDEX,73.0,71.9,1200.0,66.7,3825.0,VCB,14:21:51,2020-03-13,,
44,stock,120784000000.0,1777870.0,71.8,VNINDEX,73.0,71.8,2010.0,66.7,3825.0,VCB,14:21:46,2020-03-13,,
45,stock,120640000000.0,1775860.0,71.9,VNINDEX,73.0,71.9,10.0,66.7,3825.0,VCB,14:20:48,2020-03-13,,
46,stock,120639000000.0,1775850.0,71.8,VNINDEX,73.0,71.8,10.0,66.7,3825.0,VCB,14:20:41,2020-03-13,,
47,stock,120639000000.0,1775840.0,71.9,VNINDEX,73.0,71.9,10.0,66.7,3825.0,VCB,14:20:37,2020-03-13,,
48,stock,120638000000.0,1775830.0,71.8,VNINDEX,73.0,71.8,20.0,66.7,3825.0,VCB,14:20:32,2020-03-13,,
49,stock,120637000000.0,1775810.0,71.8,VNINDEX,73.0,71.8,10.0,66.7,3825.0,VCB,14:20:17,2020-03-13,,
50,stock,120636000000.0,1775800.0,71.8,VNINDEX,73.0,71.8,350.0,66.7,3825.0,VCB,14:19:31,2020-03-13,,
51,stock,120611000000.0,1775450.0,71.8,VNINDEX,73.0,71.8,1500.0,66.7,3825.0,VCB,14:19:17,2020-03-13,,
52,stock,120503000000.0,1773950.0,72.0,VNINDEX,73.0,72.0,240.0,66.7,3825.0,VCB,14:19:11,2020-03-13,,
53,stock,120486000000.0,1773710.0,72.0,VNINDEX,73.0,72.0,4000.0,66.7,3825.0,VCB,14:19:09,2020-03-13,,
54,stock,120198000000.0,1769710.0,72.0,VNINDEX,73.0,72.0,1060.0,66.7,3825.0,VCB,14:19:06,2020-03-13,,
55,stock,120121000000.0,1768650.0,72.0,VNINDEX,73.0,72.0,200.0,66.7,3825.0,VCB,14:18:13,2020-03-13,,
56,stock,120107000000.0,1768450.0,72.0,VNINDEX,73.0,72.0,100.0,66.7,3825.0,VCB,14:18:11,2020-03-13,,
57,stock,120100000000.0,1768350.0,72.0,VNINDEX,73.0,72.0,2000.0,66.7,3825.0,VCB,14:17:49,2020-03-13,,
58,stock,119956000000.0,1766350.0,72.0,VNINDEX,73.0,72.0,120.0,66.7,3825.0,VCB,14:17:46,2020-03-13,,
59,stock,119947000000.0,1766230.0,72.0,VNINDEX,73.0,72.0,120.0,66.7,3825.0,VCB,14:17:43,2020-03-13,,
60,stock,119939000000.0,1766110.0,72.0,VNINDEX,73.0,72.0,2000.0,66.7,3825.0,VCB,14:17:41,2020-03-13,,
61,stock,119795000000.0,1764110.0,72.0,VNINDEX,73.0,72.0,10.0,66.7,3825.0,VCB,14:17:36,2020-03-13,,
62,stock,119794000000.0,1764100.0,71.9,VNINDEX,73.0,71.9,1700.0,66.7,3825.0,VCB,14:17:30,2020-03-13,,
63,stock,119672000000.0,1762400.0,71.9,VNINDEX,73.0,71.9,10.0,66.7,3825.0,VCB,14:17:25,2020-03-13,,
64,stock,119671000000.0,1762390.0,71.8,VNINDEX,73.0,71.8,180.0,66.7,3825.0,VCB,14:17:18,2020-03-13,,
65,stock,119658000000.0,1762210.0,71.8,VNINDEX,73.0,71.8,1780.0,66.7,3825.0,VCB,14:17:16,2020-03-13,,
66,stock,119530000000.0,1760430.0,71.8,VNINDEX,73.0,71.8,500.0,66.7,3825.0,VCB,14:17:08,2020-03-13,,
67,stock,119494000000.0,1759930.0,71.9,VNINDEX,73.0,71.9,400.0,66.7,3825.0,VCB,14:17:05,2020-03-13,,
68,stock,119465000000.0,1759530.0,71.9,VNINDEX,73.0,71.9,10.0,66.7,3825.0,VCB,14:16:55,2020-03-13,,
69,stock,119465000000.0,1759520.0,71.8,VNINDEX,73.0,71.8,10.0,66.7,3825.0,VCB,14:16:40,2020-03-13,,
70,stock,119464000000.0,1759510.0,71.9,VNINDEX,73.0,71.9,10.0,66.7,3825.0,VCB,14:16:27,2020-03-13,,
71,stock,119463000000.0,1759500.0,71.8,VNINDEX,73.0,71.8,670.0,66.7,3825.0,VCB,14:16:25,2020-03-13,,
72,stock,119415000000.0,1758830.0,71.8,VNINDEX,73.0,71.8,10.0,66.7,3825.0,VCB,14:16:18,2020-03-13,,
73,stock,119414000000.0,1758820.0,71.8,VNINDEX,73.0,71.8,10.0,66.7,3825.0,VCB,14:15:57,2020-03-13,,
74,stock,119414000000.0,1758810.0,71.8,VNINDEX,73.0,71.8,1500.0,66.7,3825.0,VCB,14:15:52,2020-03-13,,
75,stock,119306000000.0,1757310.0,71.8,VNINDEX,73.0,71.8,500.0,66.7,3825.0,VCB,14:15:50,2020-03-13,,
76,stock,119270000000.0,1756810.0,71.9,VNINDEX,73.0,71.9,10.0,66.7,3825.0,VCB,14:15:46,2020-03-13,,
77,stock,119269000000.0,1756800.0,71.8,VNINDEX,73.0,71.8,2000.0,66.7,3825.0,VCB,14:15:37,2020-03-13,,
78,stock,119126000000.0,1754800.0,71.9,VNINDEX,73.0,71.9,400.0,66.7,3825.0,VCB,14:15:32,2020-03-13,,
79,stock,119097000000.0,1754400.0,71.9,VNINDEX,73.0,71.9,40.0,66.7,3825.0,VCB,14:15:30,2020-03-13,,
80,stock,119094000000.0,1754360.0,71.9,VNINDEX,73.0,71.9,200.0,66.7,3825.0,VCB,14:15:29,2020-03-13,,
81,stock,119080000000.0,1754160.0,71.9,VNINDEX,73.0,71.9,300.0,66.7,3825.0,VCB,14:15:21,2020-03-13,,
82,stock,119058000000.0,1753860.0,71.8,VNINDEX,73.0,71.8,50.0,66.7,3825.0,VCB,14:14:48,2020-03-13,,
83,stock,119055000000.0,1753810.0,71.8,VNINDEX,73.0,71.8,10.0,66.7,3825.0,VCB,14:14:45,2020-03-13,,
84,stock,119054000000.0,1753800.0,71.8,VNINDEX,73.0,71.8,10.0,66.7,3825.0,VCB,14:14:19,2020-03-13,,
85,stock,119053000000.0,1753790.0,71.9,VNINDEX,73.0,71.9,3000.0,66.7,3825.0,VCB,14:14:13,2020-03-13,,
86,stock,118838000000.0,1750790.0,71.9,VNINDEX,73.0,71.9,800.0,66.7,3825.0,VCB,14:13:33,2020-03-13,,
87,stock,118780000000.0,1749990.0,72.0,VNINDEX,73.0,72.0,10.0,66.7,3825.0,VCB,14:13:31,2020-03-13,,
88,stock,118779000000.0,1749980.0,72.0,VNINDEX,73.0,72.0,10.0,66.7,3825.0,VCB,14:13:29,2020-03-13,,
89,stock,118779000000.0,1749970.0,71.9,VNINDEX,73.0,71.9,1200.0,66.7,3825.0,VCB,14:13:17,2020-03-13,,
90,stock,118692000000.0,1748770.0,71.9,VNINDEX,73.0,71.9,10.0,66.7,3825.0,VCB,14:13:16,2020-03-13,,
91,stock,118692000000.0,1748760.0,71.9,VNINDEX,73.0,71.9,120.0,66.7,3825.0,VCB,14:13:14,2020-03-13,,
92,stock,118683000000.0,1748640.0,71.8,VNINDEX,73.0,71.8,10.0,66.7,3825.0,VCB,14:13:07,2020-03-13,,
93,stock,118682000000.0,1748630.0,71.7,VNINDEX,73.0,71.7,1000.0,66.7,3825.0,VCB,14:12:56,2020-03-13,,
94,stock,118610000000.0,1747630.0,71.8,VNINDEX,73.0,71.8,550.0,66.7,3825.0,VCB,14:12:45,2020-03-13,,
95,stock,118571000000.0,1747080.0,71.8,VNINDEX,73.0,71.8,20.0,66.7,3825.0,VCB,14:12:44,2020-03-13,,
96,stock,118570000000.0,1747060.0,71.8,VNINDEX,73.0,71.8,500.0,66.7,3825.0,VCB,14:12:33,2020-03-13,,
97,stock,118534000000.0,1746560.0,71.8,VNINDEX,73.0,71.8,2000.0,66.7,3825.0,VCB,14:12:21,2020-03-13,,
98,stock,118390000000.0,1744560.0,71.8,VNINDEX,73.0,71.8,10.0,66.7,3825.0,VCB,14:12:13,2020-03-13,,
99,stock,118389000000.0,1744550.0,71.7,VNINDEX,73.0,71.7,10.0,66.7,3825.0,VCB,14:12:06,2020-03-13,,
100,stock,118389000000.0,1744540.0,71.8,VNINDEX,73.0,71.8,100.0,66.7,3825.0,VCB,14:11:47,2020-03-13,,
101,stock,118381000000.0,1744440.0,71.7,VNINDEX,73.0,71.7,10.0,66.7,3825.0,VCB,14:11:43,2020-03-13,,
102,stock,118381000000.0,1744430.0,71.8,VNINDEX,73.0,71.8,1000.0,66.7,3825.0,VCB,14:11:23,2020-03-13,,
103,stock,118309000000.0,1743430.0,71.8,VNINDEX,73.0,71.8,10.0,66.7,3825.0,VCB,14:11:21,2020-03-13,,
104,stock,118308000000.0,1743420.0,71.8,VNINDEX,73.0,71.8,10.0,66.7,3825.0,VCB,14:10:50,2020-03-13,,
105,stock,118307000000.0,1743410.0,71.8,VNINDEX,73.0,71.8,10.0,66.7,3825.0,VCB,14:10:35,2020-03-13,,
106,stock,118307000000.0,1743400.0,71.7,VNINDEX,73.0,71.7,2510.0,66.7,3825.0,VCB,14:10:24,2020-03-13,,
107,stock,118127000000.0,1740890.0,71.7,VNINDEX,73.0,71.7,560.0,66.7,3825.0,VCB,14:10:21,2020-03-13,,
108,stock,118087000000.0,1740330.0,71.7,VNINDEX,73.0,71.7,50.0,66.7,3825.0,VCB,14:10:17,2020-03-13,,
109,stock,118083000000.0,1740280.0,71.7,VNINDEX,73.0,71.7,1120.0,66.7,3825.0,VCB,14:10:13,2020-03-13,,
110,stock,118003000000.0,1739160.0,71.7,VNINDEX,73.0,71.7,230.0,66.7,3825.0,VCB,14:09:31,2020-03-13,,
111,stock,117986000000.0,1738930.0,71.7,VNINDEX,73.0,71.7,10.0,66.7,3825.0,VCB,14:09:19,2020-03-13,,
112,stock,117986000000.0,1738920.0,71.6,VNINDEX,73.0,71.6,300.0,66.7,3825.0,VCB,14:09:05,2020-03-13,,
113,stock,117964000000.0,1738620.0,71.6,VNINDEX,73.0,71.6,120.0,66.7,3825.0,VCB,14:08:42,2020-03-13,,
114,stock,117955000000.0,1738500.0,71.6,VNINDEX,73.0,71.6,200.0,66.7,3825.0,VCB,14:08:37,2020-03-13,,
115,stock,117941000000.0,1738300.0,71.7,VNINDEX,73.0,71.7,4000.0,66.7,3825.0,VCB,14:08:16,2020-03-13,,
116,stock,117654000000.0,1734300.0,71.7,VNINDEX,73.0,71.7,1000.0,66.7,3825.0,VCB,14:08:09,2020-03-13,,
117,stock,117583000000.0,1733300.0,71.6,VNINDEX,73.0,71.6,120.0,66.7,3825.0,VCB,14:08:05,2020-03-13,,
118,stock,117574000000.0,1733180.0,71.6,VNINDEX,73.0,71.6,3000.0,66.7,3825.0,VCB,14:08:02,2020-03-13,,
119,stock,117359000000.0,1730180.0,71.6,VNINDEX,73.0,71.6,1340.0,66.7,3825.0,VCB,14:08:01,2020-03-13,,
120,stock,117263000000.0,1728840.0,71.6,VNINDEX,73.0,71.6,10.0,66.7,3825.0,VCB,14:07:50,2020-03-13,,
121,stock,117263000000.0,1728830.0,71.5,VNINDEX,73.0,71.5,440.0,66.7,3825.0,VCB,14:07:44,2020-03-13,,
122,stock,117231000000.0,1728390.0,71.5,VNINDEX,73.0,71.5,670.0,66.7,3825.0,VCB,14:07:32,2020-03-13,,
123,stock,117183000000.0,1727720.0,71.5,VNINDEX,73.0,71.5,1160.0,66.7,3825.0,VCB,14:07:30,2020-03-13,,
124,stock,117100000000.0,1726560.0,71.2,VNINDEX,73.0,71.2,200.0,66.7,3825.0,VCB,14:07:21,2020-03-13,,
125,stock,117086000000.0,1726360.0,71.2,VNINDEX,73.0,71.2,670.0,66.7,3825.0,VCB,14:07:20,2020-03-13,,
126,stock,117038000000.0,1725690.0,71.2,VNINDEX,73.0,71.2,700.0,66.7,3825.0,VCB,14:07:11,2020-03-13,,
127,stock,116989000000.0,1724990.0,71.5,VNINDEX,73.0,71.5,5360.0,66.7,3825.0,VCB,14:07:06,2020-03-13,,
128,stock,116605000000.0,1719630.0,71.5,VNINDEX,73.0,71.5,670.0,66.7,3825.0,VCB,14:07:02,2020-03-13,,
129,stock,116557000000.0,1718960.0,71.5,VNINDEX,73.0,71.5,670.0,66.7,3825.0,VCB,14:06:49,2020-03-13,,
130,stock,116510000000.0,1718290.0,71.3,VNINDEX,73.0,71.3,780.0,66.7,3825.0,VCB,14:06:47,2020-03-13,,
131,stock,116454000000.0,1717510.0,71.3,VNINDEX,73.0,71.3,2400.0,66.7,3825.0,VCB,14:06:44,2020-03-13,,
132,stock,116283000000.0,1715110.0,71.3,VNINDEX,73.0,71.3,670.0,66.7,3825.0,VCB,14:06:36,2020-03-13,,
133,stock,116235000000.0,1714440.0,71.3,VNINDEX,73.0,71.3,670.0,66.7,3825.0,VCB,14:06:24,2020-03-13,,
134,stock,116187000000.0,1713770.0,71.3,VNINDEX,73.0,71.3,1960.0,66.7,3825.0,VCB,14:06:20,2020-03-13,,
135,stock,116048000000.0,1711810.0,71.3,VNINDEX,73.0,71.3,670.0,66.7,3825.0,VCB,14:06:11,2020-03-13,,
136,stock,116000000000.0,1711140.0,71.2,VNINDEX,73.0,71.2,1340.0,66.7,3825.0,VCB,14:05:57,2020-03-13,,
137,stock,115819000000.0,1708600.0,71.2,VNINDEX,73.0,71.2,670.0,66.7,3825.0,VCB,14:05:55,2020-03-13,,
138,stock,115904000000.0,1709800.0,71.2,VNINDEX,73.0,71.2,1200.0,66.7,3825.0,VCB,14:05:55,2020-03-13,,
139,stock,115771000000.0,1707930.0,71.1,VNINDEX,73.0,71.1,400.0,66.7,3825.0,VCB,14:05:43,2020-03-13,,
140,stock,115743000000.0,1707530.0,71.0,VNINDEX,73.0,71.0,200.0,66.7,3825.0,VCB,14:04:20,2020-03-13,,
141,stock,115729000000.0,1707330.0,71.3,VNINDEX,73.0,71.3,500.0,66.7,3825.0,VCB,14:04:16,2020-03-13,,
142,stock,115693000000.0,1706830.0,71.2,VNINDEX,73.0,71.2,60.0,66.7,3825.0,VCB,14:04:11,2020-03-13,,
143,stock,115689000000.0,1706770.0,71.0,VNINDEX,73.0,71.0,500.0,66.7,3825.0,VCB,14:04:00,2020-03-13,,
144,stock,115653000000.0,1706270.0,71.2,VNINDEX,73.0,71.2,100.0,66.7,3825.0,VCB,14:03:42,2020-03-13,,
145,stock,115646000000.0,1706170.0,71.0,VNINDEX,73.0,71.0,5000.0,66.7,3825.0,VCB,14:03:40,2020-03-13,,
146,stock,115291000000.0,1701170.0,71.0,VNINDEX,73.0,71.0,500.0,66.7,3825.0,VCB,14:03:19,2020-03-13,,
147,stock,115256000000.0,1700670.0,71.0,VNINDEX,73.0,71.0,5420.0,66.7,3825.0,VCB,14:03:15,2020-03-13,,
148,stock,114871000000.0,1695250.0,70.9,VNINDEX,73.0,70.9,3000.0,66.7,3825.0,VCB,14:03:08,2020-03-13,,
149,stock,114658000000.0,1692250.0,71.0,VNINDEX,73.0,71.0,500.0,66.7,3825.0,VCB,14:03:06,2020-03-13,,
150,stock,114622000000.0,1691750.0,70.9,VNINDEX,73.0,70.9,200.0,66.7,3825.0,VCB,14:01:50,2020-03-13,,
151,stock,114608000000.0,1691550.0,70.9,VNINDEX,73.0,70.9,1000.0,66.7,3825.0,VCB,14:00:56,2020-03-13,,
152,stock,114516000000.0,1690250.0,71.0,VNINDEX,73.0,71.0,7330.0,66.7,3825.0,VCB,14:00:53,2020-03-13,,
153,stock,114537000000.0,1690550.0,71.0,VNINDEX,73.0,71.0,300.0,66.7,3825.0,VCB,14:00:53,2020-03-13,,
154,stock,113996000000.0,1682920.0,71.0,VNINDEX,73.0,71.0,500.0,66.7,3825.0,VCB,14:00:48,2020-03-13,,
155,stock,113960000000.0,1682420.0,71.0,VNINDEX,73.0,71.0,30.0,66.7,3825.0,VCB,14:00:35,2020-03-13,,
156,stock,113958000000.0,1682390.0,70.9,VNINDEX,73.0,70.9,840.0,66.7,3825.0,VCB,14:00:34,2020-03-13,,
157,stock,113898000000.0,1681550.0,70.9,VNINDEX,73.0,70.9,120.0,66.7,3825.0,VCB,14:00:31,2020-03-13,,
158,stock,113890000000.0,1681430.0,70.9,VNINDEX,73.0,70.9,120.0,66.7,3825.0,VCB,14:00:22,2020-03-13,,
159,stock,113881000000.0,1681310.0,70.9,VNINDEX,73.0,70.9,2000.0,66.7,3825.0,VCB,14:00:03,2020-03-13,,
160,stock,113740000000.0,1679310.0,70.6,VNINDEX,73.0,70.6,240.0,66.7,3825.0,VCB,13:59:50,2020-03-13,,
161,stock,113723000000.0,1679070.0,70.9,VNINDEX,73.0,70.9,3000.0,66.7,3825.0,VCB,13:59:41,2020-03-13,,
162,stock,113510000000.0,1676070.0,70.6,VNINDEX,73.0,70.6,1000.0,66.7,3825.0,VCB,13:59:31,2020-03-13,,
163,stock,113439000000.0,1675070.0,70.7,VNINDEX,73.0,70.7,100.0,66.7,3825.0,VCB,13:58:47,2020-03-13,,
164,stock,113432000000.0,1674970.0,70.9,VNINDEX,73.0,70.9,3000.0,66.7,3825.0,VCB,13:58:29,2020-03-13,,
165,stock,113220000000.0,1671970.0,70.9,VNINDEX,73.0,70.9,50.0,66.7,3825.0,VCB,13:58:23,2020-03-13,,
166,stock,113216000000.0,1671920.0,70.9,VNINDEX,73.0,70.9,400.0,66.7,3825.0,VCB,13:57:59,2020-03-13,,
167,stock,113188000000.0,1671520.0,70.9,VNINDEX,73.0,70.9,300.0,66.7,3825.0,VCB,13:57:35,2020-03-13,,
168,stock,113166000000.0,1671220.0,70.9,VNINDEX,73.0,70.9,5000.0,66.7,3825.0,VCB,13:57:02,2020-03-13,,
169,stock,112812000000.0,1666220.0,70.9,VNINDEX,73.0,70.9,1000.0,66.7,3825.0,VCB,13:56:36,2020-03-13,,
170,stock,112741000000.0,1665220.0,70.9,VNINDEX,73.0,70.9,260.0,66.7,3825.0,VCB,13:55:39,2020-03-13,,
171,stock,112723000000.0,1664960.0,70.9,VNINDEX,73.0,70.9,100.0,66.7,3825.0,VCB,13:55:38,2020-03-13,,
172,stock,112716000000.0,1664860.0,71.0,VNINDEX,73.0,71.0,1500.0,66.7,3825.0,VCB,13:55:04,2020-03-13,,
173,stock,112609000000.0,1663360.0,71.0,VNINDEX,73.0,71.0,5000.0,66.7,3825.0,VCB,13:55:00,2020-03-13,,
174,stock,112255000000.0,1658360.0,70.5,VNINDEX,73.0,70.5,520.0,66.7,3825.0,VCB,13:54:57,2020-03-13,,
175,stock,112219000000.0,1657840.0,70.5,VNINDEX,73.0,70.5,150.0,66.7,3825.0,VCB,13:54:55,2020-03-13,,
176,stock,112208000000.0,1657690.0,70.9,VNINDEX,73.0,70.9,10.0,66.7,3825.0,VCB,13:54:47,2020-03-13,,
177,stock,112207000000.0,1657680.0,71.0,VNINDEX,73.0,71.0,300.0,66.7,3825.0,VCB,13:53:22,2020-03-13,,
178,stock,112186000000.0,1657380.0,70.5,VNINDEX,73.0,70.5,260.0,66.7,3825.0,VCB,13:53:12,2020-03-13,,
179,stock,112168000000.0,1657120.0,71.0,VNINDEX,73.0,71.0,1000.0,66.7,3825.0,VCB,13:52:35,2020-03-13,,
180,stock,112097000000.0,1656120.0,71.0,VNINDEX,73.0,71.0,100.0,66.7,3825.0,VCB,13:52:19,2020-03-13,,
181,stock,112090000000.0,1656020.0,71.0,VNINDEX,73.0,71.0,2000.0,66.7,3825.0,VCB,13:51:49,2020-03-13,,
182,stock,111948000000.0,1654020.0,71.0,VNINDEX,73.0,71.0,3000.0,66.7,3825.0,VCB,13:50:59,2020-03-13,,
183,stock,111736000000.0,1651020.0,70.5,VNINDEX,73.0,70.5,1500.0,66.7,3825.0,VCB,13:50:46,2020-03-13,,
184,stock,111630000000.0,1649520.0,70.3,VNINDEX,73.0,70.3,70.0,66.7,3825.0,VCB,13:50:33,2020-03-13,,
185,stock,111626000000.0,1649450.0,70.4,VNINDEX,73.0,70.4,2000.0,66.7,3825.0,VCB,13:50:28,2020-03-13,,
186,stock,111485000000.0,1647450.0,70.4,VNINDEX,73.0,70.4,120.0,66.7,3825.0,VCB,13:50:25,2020-03-13,,
187,stock,111476000000.0,1647330.0,70.4,VNINDEX,73.0,70.4,10.0,66.7,3825.0,VCB,13:50:23,2020-03-13,,
188,stock,111476000000.0,1647320.0,70.4,VNINDEX,73.0,70.4,3070.0,66.7,3825.0,VCB,13:50:17,2020-03-13,,
189,stock,111182000000.0,1643150.0,70.4,VNINDEX,73.0,70.4,2000.0,66.7,3825.0,VCB,13:50:11,2020-03-13,,
190,stock,111259000000.0,1644250.0,70.3,VNINDEX,73.0,70.3,1100.0,66.7,3825.0,VCB,13:50:11,2020-03-13,,
191,stock,111041000000.0,1641150.0,70.4,VNINDEX,73.0,70.4,120.0,66.7,3825.0,VCB,13:50:08,2020-03-13,,
192,stock,111033000000.0,1641030.0,70.5,VNINDEX,73.0,70.5,100.0,66.7,3825.0,VCB,13:49:06,2020-03-13,,
193,stock,111026000000.0,1640930.0,70.3,VNINDEX,73.0,70.3,20.0,66.7,3825.0,VCB,13:48:51,2020-03-13,,
194,stock,111024000000.0,1640910.0,70.3,VNINDEX,73.0,70.3,200.0,66.7,3825.0,VCB,13:48:35,2020-03-13,,
195,stock,111010000000.0,1640710.0,70.2,VNINDEX,73.0,70.2,940.0,66.7,3825.0,VCB,13:47:56,2020-03-13,,
196,stock,110944000000.0,1639770.0,70.5,VNINDEX,73.0,70.5,670.0,66.7,3825.0,VCB,13:47:46,2020-03-13,,
197,stock,110897000000.0,1639100.0,70.2,VNINDEX,73.0,70.2,1000.0,66.7,3825.0,VCB,13:47:32,2020-03-13,,
198,stock,110827000000.0,1638100.0,70.5,VNINDEX,73.0,70.5,2000.0,66.7,3825.0,VCB,13:46:34,2020-03-13,,
199,stock,110686000000.0,1636100.0,70.5,VNINDEX,73.0,70.5,120.0,66.7,3825.0,VCB,13:46:31,2020-03-13,,
200,stock,110677000000.0,1635980.0,70.5,VNINDEX,73.0,70.5,2000.0,66.7,3825.0,VCB,13:46:26,2020-03-13,,
