,_type,accumulatedVal,accumulatedVol,adLast,floorCode,highest,last,lastVol,lowest,stockId,symbol,time,tradingDate,Type,id
0,stock,7917000000.0,54560.0,144.0,VNINDEX,153.0,144.0,3160.0,138.0,2947.0,SAB,14:46:22,2020-03-13,,
1,stock,7462000000.0,51400.0,148.0,VNINDEX,153.0,148.0,10.0,138.0,2947.0,SAB,14:29:08,2020-03-13,,
2,stock,7460000000.0,51390.0,145.0,VNINDEX,153.0,145.0,10.0,138.0,2947.0,SAB,14:29:02,2020-03-13,,
3,stock,7459000000.0,51380.0,144.2,VNINDEX,153.0,144.2,90.0,138.0,2947.0,SAB,14:27:52,2020-03-13,,
4,stock,7446000000.0,51290.0,144.1,VNINDEX,153.0,144.1,2000.0,138.0,2947.0,SAB,14:27:24,2020-03-13,,
5,stock,7157000000.0,49290.0,145.0,VNINDEX,153.0,145.0,450.0,138.0,2947.0,SAB,14:27:04,2020-03-13,,
6,stock,7092000000.0,48840.0,144.8,VNINDEX,153.0,144.8,90.0,138.0,2947.0,SAB,14:25:47,2020-03-13,,
7,stock,7078000000.0,48750.0,145.0,VNINDEX,153.0,145.0,100.0,138.0,2947.0,SAB,14:25:38,2020-03-13,,
8,stock,7064000000.0,48650.0,148.0,VNINDEX,153.0,148.0,20.0,138.0,2947.0,SAB,14:24:07,2020-03-13,,
9,stock,7061000000.0,48630.0,145.0,VNINDEX,153.0,145.0,490.0,138.0,2947.0,SAB,14:23:44,2020-03-13,,
10,stock,6990000000.0,48140.0,145.0,VNINDEX,153.0,145.0,90.0,138.0,2947.0,SAB,14:23:43,2020-03-13,,
11,stock,6977000000.0,48050.0,148.0,VNINDEX,153.0,148.0,10.0,138.0,2947.0,SAB,14:22:52,2020-03-13,,
12,stock,6975000000.0,48040.0,145.0,VNINDEX,153.0,145.0,400.0,138.0,2947.0,SAB,14:22:33,2020-03-13,,
13,stock,6917000000.0,47640.0,149.0,VNINDEX,153.0,149.0,10.0,138.0,2947.0,SAB,14:21:59,2020-03-13,,
14,stock,6916000000.0,47630.0,145.0,VNINDEX,153.0,145.0,500.0,138.0,2947.0,SAB,14:21:58,2020-03-13,,
15,stock,6843000000.0,47130.0,145.0,VNINDEX,153.0,145.0,90.0,138.0,2947.0,SAB,14:21:39,2020-03-13,,
16,stock,6830000000.0,47040.0,149.9,VNINDEX,153.0,149.9,10.0,138.0,2947.0,SAB,14:20:54,2020-03-13,,
17,stock,6829000000.0,47030.0,144.6,VNINDEX,153.0,144.6,160.0,138.0,2947.0,SAB,14:20:24,2020-03-13,,
18,stock,6806000000.0,46870.0,149.9,VNINDEX,153.0,149.9,10.0,138.0,2947.0,SAB,14:19:44,2020-03-13,,
19,stock,6804000000.0,46860.0,144.6,VNINDEX,153.0,144.6,100.0,138.0,2947.0,SAB,14:19:35,2020-03-13,,
20,stock,6790000000.0,46760.0,149.9,VNINDEX,153.0,149.9,10.0,138.0,2947.0,SAB,14:17:39,2020-03-13,,
21,stock,6788000000.0,46750.0,144.6,VNINDEX,153.0,144.6,100.0,138.0,2947.0,SAB,14:17:33,2020-03-13,,
22,stock,6774000000.0,46650.0,145.0,VNINDEX,153.0,145.0,500.0,138.0,2947.0,SAB,14:17:27,2020-03-13,,
23,stock,6701000000.0,46150.0,150.0,VNINDEX,153.0,150.0,270.0,138.0,2947.0,SAB,14:16:03,2020-03-13,,
24,stock,6661000000.0,45880.0,144.6,VNINDEX,153.0,144.6,160.0,138.0,2947.0,SAB,14:15:56,2020-03-13,,
25,stock,6638000000.0,45720.0,144.6,VNINDEX,153.0,144.6,340.0,138.0,2947.0,SAB,14:15:35,2020-03-13,,
26,stock,6589000000.0,45380.0,144.6,VNINDEX,153.0,144.6,50.0,138.0,2947.0,SAB,14:15:29,2020-03-13,,
27,stock,6581000000.0,45330.0,149.9,VNINDEX,153.0,149.9,10.0,138.0,2947.0,SAB,14:15:27,2020-03-13,,
28,stock,6580000000.0,45320.0,144.6,VNINDEX,153.0,144.6,10000.0,138.0,2947.0,SAB,14:14:47,2020-03-13,,
29,stock,5134000000.0,35320.0,150.0,VNINDEX,153.0,150.0,10.0,138.0,2947.0,SAB,14:13:36,2020-03-13,,
30,stock,5132000000.0,35310.0,144.6,VNINDEX,153.0,144.6,50.0,138.0,2947.0,SAB,14:13:25,2020-03-13,,
31,stock,5125000000.0,35260.0,150.0,VNINDEX,153.0,150.0,300.0,138.0,2947.0,SAB,14:13:21,2020-03-13,,
32,stock,5081000000.0,34960.0,146.0,VNINDEX,153.0,146.0,600.0,138.0,2947.0,SAB,14:13:11,2020-03-13,,
33,stock,4994000000.0,34360.0,146.0,VNINDEX,153.0,146.0,10.0,138.0,2947.0,SAB,14:12:43,2020-03-13,,
34,stock,4992000000.0,34350.0,145.9,VNINDEX,153.0,145.9,200.0,138.0,2947.0,SAB,14:12:33,2020-03-13,,
35,stock,4963000000.0,34150.0,146.0,VNINDEX,153.0,146.0,10.0,138.0,2947.0,SAB,14:12:17,2020-03-13,,
36,stock,4962000000.0,34140.0,144.6,VNINDEX,153.0,144.6,50.0,138.0,2947.0,SAB,14:11:22,2020-03-13,,
37,stock,4954000000.0,34090.0,144.6,VNINDEX,153.0,144.6,500.0,138.0,2947.0,SAB,14:10:45,2020-03-13,,
38,stock,4882000000.0,33590.0,149.9,VNINDEX,153.0,149.9,1390.0,138.0,2947.0,SAB,14:09:51,2020-03-13,,
39,stock,4674000000.0,32200.0,150.0,VNINDEX,153.0,150.0,10.0,138.0,2947.0,SAB,14:09:36,2020-03-13,,
40,stock,4672000000.0,32190.0,149.9,VNINDEX,153.0,149.9,100.0,138.0,2947.0,SAB,14:09:18,2020-03-13,,
41,stock,4657000000.0,32090.0,149.9,VNINDEX,153.0,149.9,310.0,138.0,2947.0,SAB,14:09:09,2020-03-13,,
42,stock,4611000000.0,31780.0,149.9,VNINDEX,153.0,149.9,320.0,138.0,2947.0,SAB,14:07:56,2020-03-13,,
43,stock,4563000000.0,31460.0,149.9,VNINDEX,153.0,149.9,280.0,138.0,2947.0,SAB,14:07:30,2020-03-13,,
44,stock,4521000000.0,31180.0,144.6,VNINDEX,153.0,144.6,50.0,138.0,2947.0,SAB,14:07:14,2020-03-13,,
45,stock,4514000000.0,31130.0,149.9,VNINDEX,153.0,149.9,320.0,138.0,2947.0,SAB,14:06:56,2020-03-13,,
46,stock,4466000000.0,30810.0,149.9,VNINDEX,153.0,149.9,10.0,138.0,2947.0,SAB,14:06:37,2020-03-13,,
47,stock,4464000000.0,30800.0,144.6,VNINDEX,153.0,144.6,50.0,138.0,2947.0,SAB,14:05:11,2020-03-13,,
48,stock,4457000000.0,30750.0,144.6,VNINDEX,153.0,144.6,440.0,138.0,2947.0,SAB,14:03:24,2020-03-13,,
49,stock,4394000000.0,30310.0,144.6,VNINDEX,153.0,144.6,110.0,138.0,2947.0,SAB,14:00:25,2020-03-13,,
50,stock,4378000000.0,30200.0,144.6,VNINDEX,153.0,144.6,50.0,138.0,2947.0,SAB,13:59:14,2020-03-13,,
51,stock,4370000000.0,30150.0,144.6,VNINDEX,153.0,144.6,50.0,138.0,2947.0,SAB,13:57:02,2020-03-13,,
52,stock,4363000000.0,30100.0,144.6,VNINDEX,153.0,144.6,680.0,138.0,2947.0,SAB,13:56:03,2020-03-13,,
53,stock,4264999999.9999995,29420.0,148.0,VNINDEX,153.0,148.0,140.0,138.0,2947.0,SAB,13:55:14,2020-03-13,,
54,stock,4244000000.0,29280.0,148.0,VNINDEX,153.0,148.0,30.0,138.0,2947.0,SAB,13:53:58,2020-03-13,,
55,stock,4240000000.0,29250.0,150.0,VNINDEX,153.0,150.0,160.0,138.0,2947.0,SAB,13:47:46,2020-03-13,,
56,stock,4216000000.0,29090.0,150.0,VNINDEX,153.0,150.0,300.0,138.0,2947.0,SAB,13:44:52,2020-03-13,,
57,stock,4171999999.9999995,28790.0,144.6,VNINDEX,153.0,144.6,10.0,138.0,2947.0,SAB,13:44:31,2020-03-13,,
58,stock,4171000000.0000005,28780.0,144.6,VNINDEX,153.0,144.6,10.0,138.0,2947.0,SAB,13:41:00,2020-03-13,,
59,stock,4168999999.9999995,28770.0,144.0,VNINDEX,153.0,144.0,100.0,138.0,2947.0,SAB,13:39:56,2020-03-13,,
60,stock,4155000000.0000005,28670.0,144.0,VNINDEX,153.0,144.0,50.0,138.0,2947.0,SAB,13:39:25,2020-03-13,,
61,stock,4147999999.9999995,28620.0,144.0,VNINDEX,153.0,144.0,160.0,138.0,2947.0,SAB,13:38:08,2020-03-13,,
62,stock,4123999999.9999995,28460.0,144.6,VNINDEX,153.0,144.6,10.0,138.0,2947.0,SAB,13:35:14,2020-03-13,,
63,stock,4123000000.0,28450.0,144.6,VNINDEX,153.0,144.6,1790.0,138.0,2947.0,SAB,13:32:32,2020-03-13,,
64,stock,3864000000.0,26660.0,144.6,VNINDEX,153.0,144.6,320.0,138.0,2947.0,SAB,13:31:06,2020-03-13,,
65,stock,3818000000.0,26340.0,144.6,VNINDEX,153.0,144.6,60.0,138.0,2947.0,SAB,13:30:37,2020-03-13,,
66,stock,3809000000.0,26280.0,144.6,VNINDEX,153.0,144.6,480.0,138.0,2947.0,SAB,13:29:55,2020-03-13,,
67,stock,3740000000.0,25800.0,151.5,VNINDEX,153.0,151.5,160.0,138.0,2947.0,SAB,13:26:03,2020-03-13,,
68,stock,3716000000.0,25640.0,151.5,VNINDEX,153.0,151.5,160.0,138.0,2947.0,SAB,13:25:07,2020-03-13,,
69,stock,3691000000.0,25480.0,152.0,VNINDEX,153.0,152.0,50.0,138.0,2947.0,SAB,13:23:26,2020-03-13,,
70,stock,3684000000.0,25430.0,150.0,VNINDEX,153.0,150.0,10.0,138.0,2947.0,SAB,13:22:51,2020-03-13,,
71,stock,3682000000.0,25420.0,152.0,VNINDEX,153.0,152.0,160.0,138.0,2947.0,SAB,13:22:22,2020-03-13,,
72,stock,3658000000.0,25260.0,152.0,VNINDEX,153.0,152.0,10.0,138.0,2947.0,SAB,13:16:55,2020-03-13,,
73,stock,3657000000.0,25250.0,145.0,VNINDEX,153.0,145.0,20.0,138.0,2947.0,SAB,13:16:48,2020-03-13,,
74,stock,3654000000.0,25230.0,145.0,VNINDEX,153.0,145.0,20.0,138.0,2947.0,SAB,13:15:12,2020-03-13,,
75,stock,3651000000.0,25210.0,145.0,VNINDEX,153.0,145.0,320.0,138.0,2947.0,SAB,13:14:45,2020-03-13,,
76,stock,3604000000.0,24890.0,145.0,VNINDEX,153.0,145.0,40.0,138.0,2947.0,SAB,13:13:00,2020-03-13,,
77,stock,3599000000.0,24850.0,145.0,VNINDEX,153.0,145.0,320.0,138.0,2947.0,SAB,13:12:07,2020-03-13,,
78,stock,3552000000.0,24530.0,152.5,VNINDEX,153.0,152.5,160.0,138.0,2947.0,SAB,13:10:47,2020-03-13,,
79,stock,3528000000.0,24370.0,152.5,VNINDEX,153.0,152.5,300.0,138.0,2947.0,SAB,13:09:03,2020-03-13,,
80,stock,3482000000.0,24070.0,152.5,VNINDEX,153.0,152.5,200.0,138.0,2947.0,SAB,13:08:50,2020-03-13,,
81,stock,3451000000.0,23870.0,153.0,VNINDEX,153.0,153.0,160.0,138.0,2947.0,SAB,13:04:52,2020-03-13,,
82,stock,3427000000.0,23710.0,152.9,VNINDEX,153.0,152.9,280.0,138.0,2947.0,SAB,13:04:30,2020-03-13,,
83,stock,3384000000.0,23430.0,152.9,VNINDEX,153.0,152.9,160.0,138.0,2947.0,SAB,13:04:24,2020-03-13,,
84,stock,3360000000.0,23270.0,152.9,VNINDEX,153.0,152.9,480.0,138.0,2947.0,SAB,13:04:07,2020-03-13,,
85,stock,3286000000.0,22790.0,152.9,VNINDEX,153.0,152.9,200.0,138.0,2947.0,SAB,13:03:58,2020-03-13,,
86,stock,3256000000.0,22590.0,152.9,VNINDEX,153.0,152.9,3000.0,138.0,2947.0,SAB,13:03:27,2020-03-13,,
87,stock,2797000000.0,19590.0,153.0,VNINDEX,153.0,153.0,70.0,138.0,2947.0,SAB,13:03:12,2020-03-13,,
88,stock,2786000000.0,19520.0,152.9,VNINDEX,152.9,152.9,1000.0,138.0,2947.0,SAB,13:02:48,2020-03-13,,
89,stock,2635000000.0,18520.0,149.8,VNINDEX,149.8,149.8,160.0,138.0,2947.0,SAB,13:02:33,2020-03-13,,
90,stock,2612000000.0,18360.0,145.0,VNINDEX,145.0,145.0,10.0,138.0,2947.0,SAB,13:02:13,2020-03-13,,
91,stock,2610000000.0,18350.0,144.6,VNINDEX,144.6,144.6,2030.0,138.0,2947.0,SAB,13:02:02,2020-03-13,,
92,stock,2317000000.0,16320.0,144.6,VNINDEX,144.6,144.6,20.0,138.0,2947.0,SAB,13:01:17,2020-03-13,,
93,stock,2314000000.0,16300.0,144.6,VNINDEX,144.6,144.6,30.0,138.0,2947.0,SAB,11:28:25,2020-03-13,,
94,stock,2309000000.0,16270.0,144.5,VNINDEX,144.5,144.5,10.0,138.0,2947.0,SAB,11:28:05,2020-03-13,,
95,stock,2308000000.0,16260.0,144.5,VNINDEX,144.5,144.5,90.0,138.0,2947.0,SAB,11:27:45,2020-03-13,,
96,stock,2295000000.0,16170.0,144.3,VNINDEX,144.3,144.3,10.0,138.0,2947.0,SAB,11:26:16,2020-03-13,,
97,stock,2294000000.0,16160.0,144.0,VNINDEX,144.0,144.0,80.0,138.0,2947.0,SAB,11:25:47,2020-03-13,,
98,stock,2282000000.0,16080.0,144.0,VNINDEX,144.0,144.0,220.0,138.0,2947.0,SAB,11:22:19,2020-03-13,,
99,stock,2250000000.0,15860.0,144.0,VNINDEX,144.0,144.0,200.0,138.0,2947.0,SAB,11:21:49,2020-03-13,,
100,stock,2222000000.0,15660.0,144.0,VNINDEX,144.0,144.0,200.0,138.0,2947.0,SAB,11:19:18,2020-03-13,,
101,stock,2193000000.0,15460.0,144.0,VNINDEX,144.0,144.0,200.0,138.0,2947.0,SAB,11:19:14,2020-03-13,,
102,stock,2164000000.0,15260.0,143.9,VNINDEX,144.0,143.9,40.0,138.0,2947.0,SAB,11:18:47,2020-03-13,,
103,stock,2158000000.0,15220.0,143.9,VNINDEX,144.0,143.9,40.0,138.0,2947.0,SAB,11:16:35,2020-03-13,,
104,stock,2152000000.0,15180.0,143.9,VNINDEX,144.0,143.9,30.0,138.0,2947.0,SAB,11:16:31,2020-03-13,,
105,stock,2148000000.0,15150.0,143.9,VNINDEX,144.0,143.9,500.0,138.0,2947.0,SAB,11:16:23,2020-03-13,,
106,stock,2076000000.0,14650.0,143.9,VNINDEX,144.0,143.9,500.0,138.0,2947.0,SAB,11:16:19,2020-03-13,,
107,stock,2004000000.0,14150.0,143.9,VNINDEX,144.0,143.9,1000.0,138.0,2947.0,SAB,11:16:07,2020-03-13,,
108,stock,1860000000.0,13150.0,143.4,VNINDEX,144.0,143.4,40.0,138.0,2947.0,SAB,11:14:22,2020-03-13,,
109,stock,1855000000.0,13110.0,143.4,VNINDEX,144.0,143.4,40.0,138.0,2947.0,SAB,11:12:11,2020-03-13,,
110,stock,1849000000.0,13070.0,143.4,VNINDEX,144.0,143.4,40.0,138.0,2947.0,SAB,11:09:59,2020-03-13,,
111,stock,1843000000.0,13030.0,143.4,VNINDEX,144.0,143.4,100.0,138.0,2947.0,SAB,11:09:44,2020-03-13,,
112,stock,1829000000.0,12930.0,143.4,VNINDEX,144.0,143.4,10.0,138.0,2947.0,SAB,11:08:15,2020-03-13,,
113,stock,1827000000.0,12920.0,143.4,VNINDEX,144.0,143.4,460.0,138.0,2947.0,SAB,11:08:09,2020-03-13,,
114,stock,1761000000.0,12460.0,143.4,VNINDEX,144.0,143.4,40.0,138.0,2947.0,SAB,11:07:47,2020-03-13,,
115,stock,1756000000.0,12420.0,143.4,VNINDEX,144.0,143.4,20.0,138.0,2947.0,SAB,11:07:43,2020-03-13,,
116,stock,1753000000.0,12400.0,143.4,VNINDEX,144.0,143.4,20.0,138.0,2947.0,SAB,11:05:34,2020-03-13,,
117,stock,1750000000.0,12380.0,143.4,VNINDEX,144.0,143.4,160.0,138.0,2947.0,SAB,11:03:27,2020-03-13,,
118,stock,1727000000.0,12220.0,143.4,VNINDEX,144.0,143.4,40.0,138.0,2947.0,SAB,11:03:22,2020-03-13,,
119,stock,1721000000.0,12180.0,143.4,VNINDEX,144.0,143.4,1000.0,138.0,2947.0,SAB,11:02:56,2020-03-13,,
120,stock,1578000000.0,11180.0,143.7,VNINDEX,144.0,143.7,100.0,138.0,2947.0,SAB,11:01:57,2020-03-13,,
121,stock,1564000000.0,11080.0,143.8,VNINDEX,144.0,143.8,10.0,138.0,2947.0,SAB,10:48:08,2020-03-13,,
122,stock,1562000000.0,11070.0,140.1,VNINDEX,144.0,140.1,40.0,138.0,2947.0,SAB,10:47:58,2020-03-13,,
123,stock,1556000000.0,11030.0,140.1,VNINDEX,144.0,140.1,10.0,138.0,2947.0,SAB,10:46:55,2020-03-13,,
124,stock,1555000000.0,11020.0,143.9,VNINDEX,144.0,143.9,500.0,138.0,2947.0,SAB,10:44:06,2020-03-13,,
125,stock,1483000000.0,10520.0,143.9,VNINDEX,144.0,143.9,10.0,138.0,2947.0,SAB,10:33:29,2020-03-13,,
126,stock,1482000000.0,10510.0,143.9,VNINDEX,144.0,143.9,20.0,138.0,2947.0,SAB,10:27:58,2020-03-13,,
127,stock,1479000000.0,10490.0,143.9,VNINDEX,144.0,143.9,10.0,138.0,2947.0,SAB,10:25:09,2020-03-13,,
128,stock,1477000000.0,10480.0,143.9,VNINDEX,144.0,143.9,10.0,138.0,2947.0,SAB,10:19:15,2020-03-13,,
129,stock,1476000000.0,10470.0,139.1,VNINDEX,144.0,139.1,200.0,138.0,2947.0,SAB,10:18:21,2020-03-13,,
130,stock,1448000000.0,10270.0,143.9,VNINDEX,144.0,143.9,10.0,138.0,2947.0,SAB,10:15:28,2020-03-13,,
131,stock,1447000000.0,10260.0,143.2,VNINDEX,144.0,143.2,100.0,138.0,2947.0,SAB,10:15:09,2020-03-13,,
132,stock,1432000000.0,10160.0,143.9,VNINDEX,144.0,143.9,10.0,138.0,2947.0,SAB,10:12:29,2020-03-13,,
133,stock,1431000000.0,10150.0,143.2,VNINDEX,144.0,143.2,730.0,138.0,2947.0,SAB,10:12:17,2020-03-13,,
134,stock,1326000000.0,9420.0,143.2,VNINDEX,144.0,143.2,10.0,138.0,2947.0,SAB,10:12:03,2020-03-13,,
135,stock,1325000000.0,9410.0,139.1,VNINDEX,144.0,139.1,40.0,138.0,2947.0,SAB,10:10:32,2020-03-13,,
136,stock,1319000000.0,9370.0,139.0,VNINDEX,144.0,139.0,40.0,138.0,2947.0,SAB,10:08:19,2020-03-13,,
137,stock,1314000000.0,9330.0,139.0,VNINDEX,144.0,139.0,40.0,138.0,2947.0,SAB,10:06:08,2020-03-13,,
138,stock,1308000000.0,9290.0,139.0,VNINDEX,144.0,139.0,40.0,138.0,2947.0,SAB,10:05:02,2020-03-13,,
139,stock,1303000000.0,9250.0,139.0,VNINDEX,144.0,139.0,20.0,138.0,2947.0,SAB,10:04:15,2020-03-13,,
140,stock,1300000000.0,9230.0,139.0,VNINDEX,144.0,139.0,20.0,138.0,2947.0,SAB,10:01:44,2020-03-13,,
141,stock,1297000000.0,9210.0,139.0,VNINDEX,144.0,139.0,640.0,138.0,2947.0,SAB,10:00:55,2020-03-13,,
142,stock,1206000000.0,8570.0,143.0,VNINDEX,144.0,143.0,40.0,138.0,2947.0,SAB,09:59:31,2020-03-13,,
143,stock,1200000000.0,8530.0,143.0,VNINDEX,144.0,143.0,200.0,138.0,2947.0,SAB,09:59:05,2020-03-13,,
144,stock,1172000000.0,8330.0,143.0,VNINDEX,144.0,143.0,40.0,138.0,2947.0,SAB,09:58:45,2020-03-13,,
145,stock,1166000000.0,8290.0,143.0,VNINDEX,144.0,143.0,100.0,138.0,2947.0,SAB,09:56:41,2020-03-13,,
146,stock,1152000000.0,8190.0,143.0,VNINDEX,144.0,143.0,840.0,138.0,2947.0,SAB,09:51:58,2020-03-13,,
147,stock,1030999999.9999999,7350.0,143.2,VNINDEX,144.0,143.2,10.0,138.0,2947.0,SAB,09:48:00,2020-03-13,,
148,stock,1030000000.0,7340.0,143.2,VNINDEX,144.0,143.2,10.0,138.0,2947.0,SAB,09:47:41,2020-03-13,,
149,stock,1028999999.9999999,7330.0,138.2,VNINDEX,144.0,138.2,50.0,138.0,2947.0,SAB,09:46:18,2020-03-13,,
150,stock,1022000000.0,7280.0,138.2,VNINDEX,144.0,138.2,20.0,138.0,2947.0,SAB,09:46:02,2020-03-13,,
151,stock,1018999999.9999999,7260.0,138.2,VNINDEX,144.0,138.2,300.0,138.0,2947.0,SAB,09:45:50,2020-03-13,,
152,stock,977000000.0,6960.0,143.2,VNINDEX,144.0,143.2,10.0,138.0,2947.0,SAB,09:45:39,2020-03-13,,
153,stock,976000000.0,6950.0,143.2,VNINDEX,144.0,143.2,840.0,138.0,2947.0,SAB,09:45:12,2020-03-13,,
154,stock,856000000.0,6110.0,143.2,VNINDEX,144.0,143.2,10.0,138.0,2947.0,SAB,09:44:37,2020-03-13,,
155,stock,854000000.0,6100.0,143.2,VNINDEX,144.0,143.2,120.0,138.0,2947.0,SAB,09:42:25,2020-03-13,,
156,stock,838000000.0,5980.0,138.2,VNINDEX,144.0,138.2,60.0,138.0,2947.0,SAB,09:42:06,2020-03-13,,
157,stock,829000000.0,5920.0,143.2,VNINDEX,144.0,143.2,1000.0,138.0,2947.0,SAB,09:41:35,2020-03-13,,
158,stock,686000000.0,4920.0,142.9,VNINDEX,144.0,142.9,760.0,138.0,2947.0,SAB,09:38:41,2020-03-13,,
159,stock,578000000.0,4160.0,142.9,VNINDEX,144.0,142.9,20.0,138.0,2947.0,SAB,09:38:34,2020-03-13,,
160,stock,575000000.0,4140.0,142.9,VNINDEX,144.0,142.9,60.0,138.0,2947.0,SAB,09:38:26,2020-03-13,,
161,stock,566000000.0,4080.0,142.9,VNINDEX,144.0,142.9,10.0,138.0,2947.0,SAB,09:37:18,2020-03-13,,
162,stock,565000000.0,4070.0,142.9,VNINDEX,144.0,142.9,450.0,138.0,2947.0,SAB,09:36:29,2020-03-13,,
163,stock,500000000.0,3620.0,142.9,VNINDEX,144.0,142.9,30.0,138.0,2947.0,SAB,09:35:53,2020-03-13,,
164,stock,496000000.0,3590.0,143.0,VNINDEX,144.0,143.0,10.0,138.0,2947.0,SAB,09:35:22,2020-03-13,,
165,stock,495000000.0,3580.0,143.0,VNINDEX,144.0,143.0,10.0,138.0,2947.0,SAB,09:34:42,2020-03-13,,
166,stock,493000000.0,3570.0,138.1,VNINDEX,144.0,138.1,320.0,138.0,2947.0,SAB,09:34:40,2020-03-13,,
167,stock,449000000.0,3250.0,143.2,VNINDEX,144.0,143.2,40.0,138.0,2947.0,SAB,09:31:16,2020-03-13,,
168,stock,444000000.0,3210.0,138.1,VNINDEX,144.0,138.1,10.0,138.0,2947.0,SAB,09:31:01,2020-03-13,,
169,stock,442000000.0,3200.0,143.2,VNINDEX,144.0,143.2,10.0,138.0,2947.0,SAB,09:30:54,2020-03-13,,
170,stock,441000000.0,3190.0,138.1,VNINDEX,144.0,138.1,200.0,138.0,2947.0,SAB,09:30:43,2020-03-13,,
171,stock,413000000.0,2990.0,143.3,VNINDEX,144.0,143.3,10.0,138.0,2947.0,SAB,09:29:37,2020-03-13,,
172,stock,412000000.0,2980.0,138.0,VNINDEX,144.0,138.0,100.0,138.0,2947.0,SAB,09:29:22,2020-03-13,,
173,stock,398000000.0,2880.0,138.0,VNINDEX,144.0,138.0,320.0,138.0,2947.0,SAB,09:28:59,2020-03-13,,
174,stock,354000000.0,2560.0,143.3,VNINDEX,144.0,143.3,80.0,138.0,2947.0,SAB,09:26:52,2020-03-13,,
175,stock,343000000.0,2480.0,138.0,VNINDEX,144.0,138.0,200.0,138.0,2947.0,SAB,09:26:32,2020-03-13,,
176,stock,315000000.0,2280.0,138.0,VNINDEX,144.0,138.0,40.0,138.0,2947.0,SAB,09:26:30,2020-03-13,,
177,stock,309000000.0,2240.0,138.0,VNINDEX,144.0,138.0,40.0,138.0,2947.0,SAB,09:24:48,2020-03-13,,
178,stock,304000000.0,2200.0,138.0,VNINDEX,144.0,138.0,320.0,138.0,2947.0,SAB,09:24:32,2020-03-13,,
179,stock,260000000.0,1880.0,138.1,VNINDEX,144.0,138.1,290.0,138.0,2947.0,SAB,09:24:12,2020-03-13,,
180,stock,220000000.0,1590.0,143.4,VNINDEX,144.0,143.4,10.0,138.0,2947.0,SAB,09:21:54,2020-03-13,,
181,stock,218000000.0,1580.0,138.1,VNINDEX,144.0,138.1,320.0,138.0,2947.0,SAB,09:20:24,2020-03-13,,
182,stock,174000000.0,1260.0,143.9,VNINDEX,144.0,143.9,10.0,138.0,2947.0,SAB,09:18:06,2020-03-13,,
183,stock,173000000.0,1250.0,143.9,VNINDEX,144.0,143.9,10.0,138.0,2947.0,SAB,09:17:54,2020-03-13,,
184,stock,171000000.0,1240.0,138.0,VNINDEX,144.0,138.0,320.0,138.0,2947.0,SAB,09:17:35,2020-03-13,,
185,stock,127000000.0,920.0,138.0,VNINDEX,144.0,138.0,580.0,138.0,2947.0,SAB,09:17:01,2020-03-13,,
186,stock,47000000.0,340.0,144.0,VNINDEX,144.0,144.0,10.0,138.0,2947.0,SAB,09:16:39,2020-03-13,,
187,stock,46000000.0,330.0,144.0,VNINDEX,144.0,144.0,10.0,138.0,2947.0,SAB,09:16:31,2020-03-13,,
188,stock,44000000.0,320.0,138.0,VNINDEX,138.0,138.0,240.0,138.0,2947.0,SAB,09:16:05,2020-03-13,,
189,stock,11000000.0,80.0,138.0,VNINDEX,138.0,138.0,20.0,138.0,2947.0,SAB,09:16:04,2020-03-13,,
190,stock,8000000.0,60.0,138.0,VNINDEX,138.0,138.0,60.0,138.0,2947.0,SAB,09:16:03,2020-03-13,,
191,stock,5632000000.0,38400.0,144.6,VNINDEX,159.9,144.6,1540.0,142.1,2947.0,SAB,14:46:22,2020-03-12,,
192,stock,5410000000.0,36860.0,144.5,VNINDEX,159.9,144.5,20.0,142.1,2947.0,SAB,14:29:42,2020-03-12,,
193,stock,5407000000.0,36840.0,144.5,VNINDEX,159.9,144.5,100.0,142.1,2947.0,SAB,14:28:53,2020-03-12,,
194,stock,5392000000.0,36740.0,145.0,VNINDEX,159.9,145.0,1010.0,142.1,2947.0,SAB,14:26:22,2020-03-12,,
195,stock,5246000000.0,35730.0,145.0,VNINDEX,159.9,145.0,20.0,142.1,2947.0,SAB,14:25:49,2020-03-12,,
196,stock,5243000000.0,35710.0,145.0,VNINDEX,159.9,145.0,40.0,142.1,2947.0,SAB,14:25:16,2020-03-12,,
197,stock,5237000000.0,35670.0,145.0,VNINDEX,159.9,145.0,150.0,142.1,2947.0,SAB,14:24:53,2020-03-12,,
198,stock,5215000000.0,35520.0,145.0,VNINDEX,159.9,145.0,2000.0,142.1,2947.0,SAB,14:24:27,2020-03-12,,
199,stock,4925000000.0,33520.0,146.0,VNINDEX,159.9,146.0,410.0,142.1,2947.0,SAB,14:23:34,2020-03-12,,
200,stock,4866000000.0,33110.0,146.0,VNINDEX,159.9,146.0,2000.0,142.1,2947.0,SAB,14:23:30,2020-03-12,,
201,stock,4574000000.0,31110.0,146.5,VNINDEX,159.9,146.5,10.0,142.1,2947.0,SAB,14:23:25,2020-03-12,,
202,stock,4572000000.0,31100.0,146.5,VNINDEX,159.9,146.5,510.0,142.1,2947.0,SAB,14:23:23,2020-03-12,,
203,stock,4497000000.0,30590.0,147.0,VNINDEX,159.9,147.0,140.0,142.1,2947.0,SAB,14:23:15,2020-03-12,,
204,stock,4477000000.0,30450.0,147.0,VNINDEX,159.9,147.0,10.0,142.1,2947.0,SAB,14:22:41,2020-03-12,,
