,_type,accumulatedVal,accumulatedVol,adLast,floorCode,highest,last,lastVol,lowest,stockId,symbol,time,tradingDate
0,stock,3274000000.0,230240.0,14.05,VNINDEX,14.3,14.05,40460.0,140.0,792.0,EIB,14:46:06,2018-12-28
1,stock,2705000000.0,189780.0,14.3,VNINDEX,14.3,14.3,10.0,140.0,792.0,EIB,14:15:18,2018-12-28
2,stock,2705000000.0,189770.0,14.05,VNINDEX,14.3,14.05,1400.0,140.0,792.0,EIB,14:13:15,2018-12-28
3,stock,2685000000.0,188370.0,14.3,VNINDEX,14.3,14.3,10000.0,140.0,792.0,EIB,14:10:44,2018-12-28
4,stock,2542000000.0,178370.0,14.3,VNINDEX,14.3,14.3,15000.0,140.0,792.0,EIB,14:10:34,2018-12-28
5,stock,2328000000.0,163370.0,14.3,VNINDEX,14.3,14.3,10000.0,140.0,792.0,EIB,14:10:24,2018-12-28
6,stock,2185000000.0,153370.0,14.05,VNINDEX,14.3,14.05,10000.0,140.0,792.0,EIB,13:56:37,2018-12-28
7,stock,2045000000.0,143370.0,14.3,VNINDEX,14.3,14.3,2780.0,140.0,792.0,EIB,13:00:11,2018-12-28
8,stock,2005000000.0,140590.0,14.3,VNINDEX,14.3,14.3,12220.0,140.0,792.0,EIB,11:28:36,2018-12-28
9,stock,1830000000.0,128370.0,14.3,VNINDEX,14.3,14.3,15000.0,140.0,792.0,EIB,11:28:21,2018-12-28
10,stock,1616000000.0,113370.0,14.05,VNINDEX,14.3,14.05,1700.0,140.0,792.0,EIB,11:28:08,2018-12-28
11,stock,1592000000.0,111670.0,14.3,VNINDEX,14.3,14.3,35000.0,140.0,792.0,EIB,11:27:48,2018-12-28
12,stock,1091000000.0,76670.0,14.3,VNINDEX,14.3,14.3,25000.0,140.0,792.0,EIB,11:27:37,2018-12-28
13,stock,734000000.0,51670.0,14.3,VNINDEX,14.3,14.3,10000.0,140.0,792.0,EIB,11:27:26,2018-12-28
14,stock,591000000.0,41670.0,14.3,VNINDEX,14.3,14.3,3300.0,140.0,792.0,EIB,11:27:09,2018-12-28
15,stock,544000000.0,38370.0,14.2,VNINDEX,14.25,14.2,5000.0,140.0,792.0,EIB,11:12:56,2018-12-28
16,stock,473000000.0,33370.0,14.2,VNINDEX,14.25,14.2,25000.0,140.0,792.0,EIB,11:12:47,2018-12-28
17,stock,118000000.0,8370.0,14.05,VNINDEX,14.25,14.05,10.0,140.0,792.0,EIB,11:02:45,2018-12-28
18,stock,118000000.0,8360.0,14.2,VNINDEX,14.25,14.2,10.0,140.0,792.0,EIB,10:45:14,2018-12-28
19,stock,117000000.0,8350.0,14.0,VNINDEX,14.25,14.0,1190.0,140.0,792.0,EIB,10:34:05,2018-12-28
20,stock,101000000.0,7160.0,14.2,VNINDEX,14.25,14.2,200.0,140.5,792.0,EIB,10:17:59,2018-12-28
21,stock,98000000.0,6960.0,14.05,VNINDEX,14.25,14.05,50.0,140.5,792.0,EIB,09:35:12,2018-12-28
22,stock,97000000.0,6910.0,14.05,VNINDEX,14.25,14.05,4800.0,140.5,792.0,EIB,09:35:06,2018-12-28
23,stock,30000000.0,2110.0,14.05,VNINDEX,14.25,14.05,110.0,140.5,792.0,EIB,09:29:10,2018-12-28
24,stock,28000000.0,2000.0,14.05,VNINDEX,14.25,14.05,1500.0,140.5,792.0,EIB,09:27:33,2018-12-28
25,stock,7000000.0,500.0,14.25,VNINDEX,14.25,14.25,500.0,142.5,792.0,EIB,09:22:43,2018-12-28
26,stock,3697000000.0,259650.0,14.25,VNINDEX,14.35,14.25,5500.0,140.0,792.0,EIB,14:46:06,2018-12-27
27,stock,3619000000.0,254150.0,14.25,VNINDEX,14.35,14.25,20.0,140.0,792.0,EIB,13:57:40,2018-12-27
