,_type,accumulatedVal,accumulatedVol,adLast,floorCode,highest,last,lastVol,lowest,stockId,symbol,time,tradingDate
0,stock,2639000000.0,149850.0,17.8,VNINDEX,17.8,17.8,100000.0,16.85,792.0,EIB,14:46:08,2019-12-31
1,stock,859000000.0,49850.0,17.65,VNINDEX,17.8,17.65,10.0,16.85,792.0,EIB,14:24:06,2019-12-31
2,stock,859000000.0,49840.0,17.65,VNINDEX,17.8,17.65,10.0,16.85,792.0,EIB,14:24:01,2019-12-31
3,stock,859000000.0,49830.0,17.25,VNINDEX,17.8,17.25,10.0,16.85,792.0,EIB,14:23:27,2019-12-31
4,stock,858000000.0,49820.0,17.4,VNINDEX,17.8,17.4,10.0,16.85,792.0,EIB,14:23:24,2019-12-31
5,stock,858000000.0,49810.0,17.65,VNINDEX,17.8,17.65,10.0,16.85,792.0,EIB,14:23:15,2019-12-31
6,stock,858000000.0,49800.0,17.4,VNINDEX,17.8,17.4,10.0,16.85,792.0,EIB,14:22:28,2019-12-31
7,stock,858000000.0,49790.0,17.65,VNINDEX,17.8,17.65,10.0,16.85,792.0,EIB,14:18:50,2019-12-31
8,stock,858000000.0,49780.0,17.25,VNINDEX,17.8,17.25,10.0,16.85,792.0,EIB,14:18:40,2019-12-31
9,stock,858000000.0,49770.0,17.65,VNINDEX,17.8,17.65,10.0,16.85,792.0,EIB,14:12:15,2019-12-31
10,stock,857000000.0,49760.0,17.2,VNINDEX,17.8,17.2,20.0,16.85,792.0,EIB,14:12:05,2019-12-31
11,stock,857000000.0,49740.0,17.45,VNINDEX,17.8,17.45,10.0,16.85,792.0,EIB,14:12:01,2019-12-31
12,stock,857000000.0,49730.0,17.65,VNINDEX,17.8,17.65,10.0,16.85,792.0,EIB,14:11:08,2019-12-31
13,stock,857000000.0,49720.0,17.2,VNINDEX,17.8,17.2,10.0,16.85,792.0,EIB,14:10:47,2019-12-31
14,stock,857000000.0,49710.0,17.65,VNINDEX,17.8,17.65,10.0,16.85,792.0,EIB,14:10:33,2019-12-31
15,stock,856000000.0,49700.0,17.65,VNINDEX,17.8,17.65,10.0,16.85,792.0,EIB,14:10:18,2019-12-31
16,stock,856000000.0,49690.0,17.2,VNINDEX,17.8,17.2,10.0,16.85,792.0,EIB,14:09:58,2019-12-31
17,stock,856000000.0,49670.0,17.2,VNINDEX,17.8,17.2,20.0,16.85,792.0,EIB,14:09:05,2019-12-31
18,stock,856000000.0,49680.0,17.65,VNINDEX,17.8,17.65,10.0,16.85,792.0,EIB,14:09:05,2019-12-31
19,stock,856000000.0,49650.0,17.4,VNINDEX,17.8,17.4,10.0,16.85,792.0,EIB,14:08:53,2019-12-31
20,stock,855000000.0,49640.0,17.65,VNINDEX,17.8,17.65,10.0,16.85,792.0,EIB,14:08:44,2019-12-31
21,stock,855000000.0,49630.0,17.65,VNINDEX,17.8,17.65,10.0,16.85,792.0,EIB,14:08:40,2019-12-31
22,stock,855000000.0,49620.0,17.2,VNINDEX,17.8,17.2,30.0,16.85,792.0,EIB,14:08:33,2019-12-31
23,stock,854000000.0,49590.0,17.5,VNINDEX,17.8,17.5,10.0,16.85,792.0,EIB,14:08:27,2019-12-31
24,stock,854000000.0,49580.0,17.65,VNINDEX,17.8,17.65,10.0,16.85,792.0,EIB,14:08:15,2019-12-31
25,stock,854000000.0,49570.0,17.2,VNINDEX,17.8,17.2,300.0,16.85,792.0,EIB,14:07:57,2019-12-31
26,stock,849000000.0,49270.0,17.65,VNINDEX,17.8,17.65,10.0,16.85,792.0,EIB,14:07:05,2019-12-31
27,stock,849000000.0,49260.0,17.5,VNINDEX,17.8,17.5,10.0,16.85,792.0,EIB,14:06:01,2019-12-31
28,stock,849000000.0,49250.0,17.65,VNINDEX,17.8,17.65,10.0,16.85,792.0,EIB,13:34:41,2019-12-31
29,stock,848000000.0,49240.0,17.4,VNINDEX,17.8,17.4,10.0,16.85,792.0,EIB,13:34:00,2019-12-31
