,time,close,open,hight,low,volumes
0,1451865600,17.136,17.204,17.274,17.067,195650
1,1451952000,16.864,17.067,17.136,16.795,247280
2,1452038400,16.93,16.864,16.999,16.795,256010
3,1452124800,16.795,16.93,16.93,16.658,430010
4,1452211200,16.522,16.727,16.727,16.522,388170
5,1452470400,16.522,16.522,16.795,16.522,206890
6,1452556800,16.999,16.658,16.999,16.589,252660
7,1452643200,17.204,17.136,17.409,17.067,662530
8,1452729600,17.136,16.999,17.204,16.93,283560
9,1452816000,16.864,17.204,17.204,16.864,74090
10,1453075200,16.113,16.522,16.522,16.044,830590
11,1453161600,16.385,16.113,16.385,16.113,273900
12,1453248000,16.249,16.249,16.522,16.249,157410
13,1453334400,15.975,16.249,16.317,15.975,307370
14,1453420800,16.18,16.044,16.18,15.771,275220
15,1453680000,16.727,16.18,16.864,16.18,302020
16,1453766400,16.864,16.727,16.999,16.385,254160
17,1453852800,16.93,16.999,17.067,16.93,176280
18,1453939200,16.795,16.999,16.999,16.795,114830
19,1454025600,17.274,16.795,17.34,16.795,426980
20,1454284800,17.204,17.34,17.34,17.067,200910
21,1454371200,17.34,17.204,17.409,17.204,298450
22,1454457600,17.274,17.274,17.274,17.136,203110
23,1454544000,17.274,17.204,17.409,17.204,116290
24,1454630400,17.409,17.409,17.546,17.274,410290
25,1455494400,17.614,17.614,17.614,17.409,337840
26,1455580800,17.477,17.614,17.75,17.477,336090
27,1455667200,17.682,17.614,17.75,17.546,424410
28,1455753600,17.682,17.682,17.682,17.546,365810
29,1455840000,17.477,17.682,17.682,17.477,302490
30,1456099200,17.546,17.477,17.682,17.477,200250
31,1456185600,17.546,17.682,17.682,17.477,397400
32,1456272000,17.682,17.546,17.682,17.477,362930
33,1456358400,17.546,17.614,17.682,17.477,402420
34,1456444800,17.546,17.901,17.901,17.546,360860
35,1456704000,17.404,17.546,17.546,17.333,108760
36,1456790400,18.469,17.333,18.611,17.261,2559430
37,1456876800,18.185,18.611,18.753,18.114,1187640
38,1456963200,17.759,18.327,18.327,17.759,536880
39,1457049600,17.971,17.759,18.114,17.617,1266960
40,1457308800,17.829,17.971,18.043,17.829,633480
41,1457395200,17.688,17.829,17.901,17.688,609400
42,1457481600,17.546,17.688,17.688,17.475,588470
43,1457568000,17.546,17.688,17.688,17.475,351840
44,1457654400,17.617,17.546,17.829,17.546,822890
45,1457913600,17.688,17.688,17.688,17.546,326330
46,1458000000,17.475,17.688,17.688,17.475,309580
47,1458086400,17.546,17.475,17.617,17.404,303630
48,1458172800,17.759,17.759,17.901,17.688,679050
49,1458259200,17.688,17.759,17.759,17.688,197020
50,1458518400,17.546,17.688,17.759,17.546,201410
51,1458604800,17.475,17.546,17.546,17.404,109230
52,1458691200,17.546,17.617,17.617,17.475,308270
53,1458777600,17.546,17.546,17.688,17.546,368810
54,1458864000,17.404,17.546,17.617,17.404,314270
