,time,close,open,hight,low,volumes
0,1546387200,36.9,37.1,37.5,36.3,4366820
1,1546473600,36.5,36.0,36.5,34.95,3133950
2,1546560000,36.0,35.1,36.2,34.85,2447210
3,1546819200,36.0,35.7,36.15,34.95,3103080
4,1546905600,35.9,35.05,35.9,34.95,3418720
5,1546992000,36.0,35.7,36.0,34.95,3516430
6,1547078400,35.9,36.0,36.0,34.95,4713740
7,1547164800,35.8,35.1,35.8,34.95,4371680
8,1547424000,35.7,35.2,35.7,34.95,3626760
9,1547510400,35.45,35.05,35.45,34.95,4292930
10,1547596800,35.6,35.2,35.6,34.9,3740240
11,1547683200,35.55,35.0,35.6,34.9,4104030
12,1547769600,35.4,35.55,35.55,34.9,3795370
13,1548028800,35.35,35.0,35.4,34.9,2544500
14,1548115200,35.25,35.3,35.3,34.85,2484920
15,1548201600,35.15,35.25,35.25,34.8,2368720
16,1548288000,35.0,35.15,35.15,34.65,2317540
17,1548374400,34.6,34.65,34.95,34.5,2170000
18,1548633600,33.9,33.95,34.2,33.85,1486780
19,1548720000,32.4,32.9,32.9,31.9,2430340
20,1548806400,31.2,31.8,32.0,30.95,2342820
21,1548892800,31.45,30.5,32.0,30.5,1276860
22,1548979200,31.65,31.45,31.8,30.9,1743970
23,1549843200,33.65,31.6,33.65,30.95,2189610
24,1549929600,33.7,32.95,33.7,32.7,2697960
25,1550016000,33.7,33.2,33.75,32.7,3741250
26,1550102400,33.7,33.65,33.7,33.0,2832710
27,1550188800,33.65,33.5,33.65,32.8,3038070
28,1550448000,33.5,33.05,33.5,32.7,4126440
29,1550534400,34.8,33.5,34.8,32.6,3768570
30,1550620800,34.8,33.9,34.8,33.55,3555390
31,1550707200,34.95,34.5,34.95,33.55,4586680
32,1550793600,34.95,34.8,35.1,33.7,4091820
33,1551052800,35.5,34.5,35.5,33.9,4397620
34,1551139200,35.7,34.9,35.7,34.2,4873250
35,1551225600,35.7,35.0,35.75,34.3,5007320
36,1551312000,34.65,35.5,35.5,34.3,4859010
37,1551398400,34.15,33.7,34.5,33.2,5444630
38,1551657600,34.05,34.1,34.2,32.95,6779750
39,1551744000,33.75,33.1,34.0,32.9,5123180
40,1551830400,33.75,33.65,33.75,32.6,5160520
41,1551916800,33.5,33.0,33.6,32.6,7011720
42,1552003200,33.0,33.0,33.4,32.55,3196850
43,1552262400,32.65,32.8,32.8,32.0,4267190
44,1552348800,33.4,32.5,33.5,31.65,7355020
45,1552435200,33.5,33.0,33.5,32.35,5011360
46,1552521600,33.5,33.45,33.5,32.5,5514830
47,1552608000,33.0,32.65,33.3,32.35,7658530
48,1552867200,33.1,32.5,33.15,32.0,5790360
49,1552953600,32.95,32.2,32.95,32.0,7240630
